drugname,reac,freq
ADVIL,Infusion related reaction,3
ALBUTEROL,Dyspnoea,72
ALBUTEROL,Fatigue,69
ALBUTEROL,Nausea,62
ALBUTEROL,Pneumonia,61
ALBUTEROL,Diarrhoea,58
ALBUTEROL,Headache,55
ALBUTEROL,Vomiting,53
ALBUTEROL,COVID-19,53
ALBUTEROL,Pain,52
ALBUTEROL,Product dose omission issue,51
ALBUTEROL,Dizziness,50
ALBUTEROL,Off label use,49
ALBUTEROL,Malaise,47
ALBUTEROL,Cough,35
ALBUTEROL,Pyrexia,34
ALBUTEROL,Urinary tract infection,34
ALBUTEROL,Gait disturbance,31
ALBUTEROL,Death,31
ALBUTEROL,Constipation,31
ALBUTEROL,Asthenia,29
ALBUTEROL,Sinusitis,28
ALBUTEROL,Depression,27
ALBUTEROL,Anaemia,26
ALBUTEROL,Chills,25
ALBUTEROL,Anxiety,25
ALBUTEROL,Rash,25
ALBUTEROL,Blood pressure increased,24
ALBUTEROL,Weight decreased,24
ALBUTEROL,Condition aggravated,24
ALBUTEROL,Asthma,23
ALBUTEROL,Abdominal pain,23
ALBUTEROL,Product use in unapproved indication,23
ALBUTEROL,Arthralgia,23
ALBUTEROL,Pruritus,23
ALBUTEROL,Bronchitis,22
ALBUTEROL,Migraine,22
ALBUTEROL,Productive cough,21
ALBUTEROL,Pain in extremity,21
ALBUTEROL,Inappropriate schedule of product administration,21
ALBUTEROL,Decreased appetite,21
ALBUTEROL,Emotional distress,21
ALBUTEROL,Sepsis,20
ALBUTEROL,Illness,20
ALBUTEROL,Peripheral swelling,19
ALBUTEROL,Back pain,19
ALBUTEROL,Nasopharyngitis,18
ALBUTEROL,Wheezing,18
ALBUTEROL,Fall,18
ALBUTEROL,Joint swelling,18
ALBUTEROL,Blood creatinine increased,18
ALBUTEROL SULFATE,COVID-19,84
ALBUTEROL SULFATE,Product dose omission issue,78
ALBUTEROL SULFATE,Sinusitis,66
ALBUTEROL SULFATE,Fatigue,65
ALBUTEROL SULFATE,Pneumonia,63
ALBUTEROL SULFATE,Dyspnoea,60
ALBUTEROL SULFATE,Pain,58
ALBUTEROL SULFATE,Headache,57
ALBUTEROL SULFATE,Anxiety,44
ALBUTEROL SULFATE,Nausea,43
ALBUTEROL SULFATE,Nasopharyngitis,41
ALBUTEROL SULFATE,Inappropriate schedule of product administration,38
ALBUTEROL SULFATE,Asthma,37
ALBUTEROL SULFATE,Diarrhoea,35
ALBUTEROL SULFATE,Malaise,35
ALBUTEROL SULFATE,Fall,34
ALBUTEROL SULFATE,Arthralgia,34
ALBUTEROL SULFATE,Urinary tract infection,33
ALBUTEROL SULFATE,Illness,33
ALBUTEROL SULFATE,Bronchitis,32
ALBUTEROL SULFATE,Vomiting,30
ALBUTEROL SULFATE,Weight decreased,30
ALBUTEROL SULFATE,Off label use,30
ALBUTEROL SULFATE,Cough,30
ALBUTEROL SULFATE,Condition aggravated,29
ALBUTEROL SULFATE,Asthenia,29
ALBUTEROL SULFATE,Influenza,28
ALBUTEROL SULFATE,Upper respiratory tract infection,27
ALBUTEROL SULFATE,Pyrexia,26
ALBUTEROL SULFATE,Emotional distress,26
ALBUTEROL SULFATE,Pruritus,25
ALBUTEROL SULFATE,Anhedonia,25
ALBUTEROL SULFATE,Respiratory tract infection,24
ALBUTEROL SULFATE,Infusion related reaction,23
ALBUTEROL SULFATE,Sepsis,22
ALBUTEROL SULFATE,Product use in unapproved indication,22
ALBUTEROL SULFATE,Drug ineffective,21
ALBUTEROL SULFATE,Weight increased,21
ALBUTEROL SULFATE,Constipation,21
ALBUTEROL SULFATE,Depression,20
ALBUTEROL SULFATE,Back pain,20
ALBUTEROL SULFATE,Seasonal allergy,20
ALBUTEROL SULFATE,Infection,20
ALBUTEROL SULFATE,Contusion,20
ALBUTEROL SULFATE,Feeling abnormal,20
ALBUTEROL SULFATE,Injection site pain,20
ALBUTEROL SULFATE,Ear infection,19
ALBUTEROL SULFATE,Insurance issue,19
ALBUTEROL SULFATE,Stress,18
ALBUTEROL SULFATE,Chills,18
ALBUTEROL\IPRATROPIUM,COVID-19,14
ALBUTEROL\IPRATROPIUM,Fall,10
ALBUTEROL\IPRATROPIUM,Pneumonia,10
ALBUTEROL\IPRATROPIUM,Product dose omission issue,9
ALBUTEROL\IPRATROPIUM,Headache,9
ALBUTEROL\IPRATROPIUM,Respiratory tract infection,8
ALBUTEROL\IPRATROPIUM,Dyspnoea,7
ALBUTEROL\IPRATROPIUM,Pyrexia,7
ALBUTEROL\IPRATROPIUM,Infection,6
ALBUTEROL\IPRATROPIUM,Nasopharyngitis,6
ALBUTEROL\IPRATROPIUM,Sinusitis,6
ALBUTEROL\IPRATROPIUM,Nausea,6
ALBUTEROL\IPRATROPIUM,Insurance issue,6
ALBUTEROL\IPRATROPIUM,Pain,5
ALBUTEROL\IPRATROPIUM,Inappropriate schedule of product administration,5
ALBUTEROL\IPRATROPIUM,Upper respiratory tract infection,5
ALBUTEROL\IPRATROPIUM,Productive cough,5
ALBUTEROL\IPRATROPIUM,Arthralgia,5
ALBUTEROL\IPRATROPIUM,Blood pressure increased,5
ALBUTEROL\IPRATROPIUM,Feeling abnormal,5
ALBUTEROL\IPRATROPIUM,Influenza,5
ALBUTEROL\IPRATROPIUM,Fatigue,5
ALBUTEROL\IPRATROPIUM,Limb injury,5
ALBUTEROL\IPRATROPIUM,Gastroenteritis viral,5
ALBUTEROL\IPRATROPIUM,Asthma,5
ALBUTEROL\IPRATROPIUM,Respiratory distress,4
ALBUTEROL\IPRATROPIUM,Urinary tract infection,4
ALBUTEROL\IPRATROPIUM,Weight decreased,4
ALBUTEROL\IPRATROPIUM,Cough,4
ALBUTEROL\IPRATROPIUM,Urticaria,4
ALBUTEROL\IPRATROPIUM,Illness,4
ALBUTEROL\IPRATROPIUM,Infusion site erythema,4
ALBUTEROL\IPRATROPIUM,Injection site pain,4
ALBUTEROL\IPRATROPIUM,Malaise,4
ALBUTEROL\IPRATROPIUM,Cardiac disorder,4
ALBUTEROL\IPRATROPIUM,Rash,4
ALBUTEROL\IPRATROPIUM,Sepsis,4
ALBUTEROL\IPRATROPIUM,Chronic obstructive pulmonary disease,4
ALBUTEROL\IPRATROPIUM,Nasal congestion,4
ALBUTEROL\IPRATROPIUM,Anxiety,3
ALBUTEROL\IPRATROPIUM,Death,3
ALBUTEROL\IPRATROPIUM,Cellulitis,3
ALBUTEROL\IPRATROPIUM,Dehydration,3
ALBUTEROL\IPRATROPIUM,Product use issue,3
ALBUTEROL\IPRATROPIUM,Drug hypersensitivity,3
ALBUTEROL\IPRATROPIUM,Renal disorder,3
ALBUTEROL\IPRATROPIUM,Pruritus,3
ALBUTEROL\IPRATROPIUM,Joint injury,3
ALBUTEROL\IPRATROPIUM,Oral candidiasis,3
ALBUTEROL\IPRATROPIUM,Device infusion issue,3
ALDACTONE,Acute kidney injury,10
ALDACTONE,Off label use,8
ALDACTONE,Infusion related reaction,7
ALDACTONE,Hypokalaemia,6
ALDACTONE,Anuria,5
ALDACTONE,Pain,5
ALDACTONE,Diarrhoea,5
ALDACTONE,Oedema peripheral,5
ALDACTONE,Hypophosphataemia,5
ALDACTONE,Hypomagnesaemia,5
ALDACTONE,Hypocalcaemia,5
ALDACTONE,Fall,4
ALDACTONE,Dyspnoea,4
ALDACTONE,Asthenia,4
ALDACTONE,Fatigue,4
ALDACTONE,Cardiac pacemaker evaluation,4
ALDACTONE,Coronary artery occlusion,3
ALDACTONE,Dehydration,3
ALDACTONE,Head injury,3
ALDACTONE,Anxiety,3
ALDACTONE,Pulmonary oedema,3
ALDACTONE,Syncope,3
ALDACTONE,Product dose omission issue,3
ALDACTONE,Treatment noncompliance,3
ALDACTONE,Pneumonia,3
ALDACTONE,Hyperkalaemia,3
ALDACTONE,Shock haemorrhagic,3
ALDACTONE,Gastrointestinal haemorrhage,3
ALDACTONE,Hepatic encephalopathy,3
ALDACTONE,Foot fracture,2
ALDACTONE,Malaise,2
ALDACTONE,Anhedonia,2
ALDACTONE,Emotional distress,2
ALDACTONE,Condition aggravated,2
ALDACTONE,Back pain,2
ALDACTONE,Gait disturbance,2
ALDACTONE,Nausea,2
ALDACTONE,Vomiting,2
ALDACTONE,Epistaxis,2
ALDACTONE,Respiratory tract infection,2
ALDACTONE,Urinary tract infection,2
ALDACTONE,Constipation,2
ALDACTONE,Sleep disorder,2
ALDACTONE,Ascites,2
ALDACTONE,Anaemia,2
ALDACTONE,Drug abuse,2
ALDACTONE,Left ventricular hypertrophy,2
ALDACTONE,Headache,2
ALDACTONE,Hepatic lesion,2
ALDACTONE,Confusional state,2
ALENDRONATE,Off label use,18
ALENDRONATE,Pain,15
ALENDRONATE,Fatigue,12
ALENDRONATE,Headache,11
ALENDRONATE,Anxiety,11
ALENDRONATE,Dyspnoea,10
ALENDRONATE,Dizziness,10
ALENDRONATE,Fall,10
ALENDRONATE,Anhedonia,10
ALENDRONATE,Osteoporosis,10
ALENDRONATE,Emotional distress,10
ALENDRONATE,Bone density decreased,8
ALENDRONATE,COVID-19,7
ALENDRONATE,Condition aggravated,7
ALENDRONATE,Arthralgia,7
ALENDRONATE,Pneumonia,7
ALENDRONATE,Haemoglobin decreased,6
ALENDRONATE,Diarrhoea,6
ALENDRONATE,Intentional product use issue,6
ALENDRONATE,Nausea,5
ALENDRONATE,Product dose omission issue,5
ALENDRONATE,Gait disturbance,5
ALENDRONATE,Osteopenia,5
ALENDRONATE,Influenza,5
ALENDRONATE,Drug ineffective,5
ALENDRONATE,Erythema,5
ALENDRONATE,Pyrexia,5
ALENDRONATE,Back pain,5
ALENDRONATE,Illness,5
ALENDRONATE,Nasopharyngitis,4
ALENDRONATE,Insomnia,4
ALENDRONATE,Malaise,4
ALENDRONATE,Pain in extremity,4
ALENDRONATE,Blood pressure decreased,4
ALENDRONATE,Cough,4
ALENDRONATE,Myalgia,4
ALENDRONATE,Renal impairment,4
ALENDRONATE,Neck pain,4
ALENDRONATE,Contusion,4
ALENDRONATE,Blood creatinine increased,4
ALENDRONATE,Drug hypersensitivity,4
ALENDRONATE,Weight increased,4
ALENDRONATE,Hypotension,4
ALENDRONATE,Wrist fracture,4
ALENDRONATE,Pruritus,4
ALENDRONATE,Infection,4
ALENDRONATE,Rheumatoid arthritis,4
ALENDRONATE,Blood pressure increased,3
ALENDRONATE,Peripheral swelling,3
ALENDRONATE,Weight decreased,3
ALENDRONATE SODIUM,Pain,18
ALENDRONATE SODIUM,Arthralgia,18
ALENDRONATE SODIUM,Diarrhoea,17
ALENDRONATE SODIUM,Rash,15
ALENDRONATE SODIUM,Fatigue,15
ALENDRONATE SODIUM,Dizziness,13
ALENDRONATE SODIUM,Pneumonia,12
ALENDRONATE SODIUM,Dyspnoea,12
ALENDRONATE SODIUM,Headache,12
ALENDRONATE SODIUM,Malaise,12
ALENDRONATE SODIUM,Pain in extremity,12
ALENDRONATE SODIUM,Condition aggravated,11
ALENDRONATE SODIUM,Off label use,11
ALENDRONATE SODIUM,Drug ineffective,11
ALENDRONATE SODIUM,Hypertension,10
ALENDRONATE SODIUM,Therapeutic product effect decreased,10
ALENDRONATE SODIUM,Drug intolerance,10
ALENDRONATE SODIUM,Pruritus,10
ALENDRONATE SODIUM,Nausea,10
ALENDRONATE SODIUM,Abdominal discomfort,10
ALENDRONATE SODIUM,Musculoskeletal stiffness,9
ALENDRONATE SODIUM,Weight decreased,9
ALENDRONATE SODIUM,Muscle spasms,9
ALENDRONATE SODIUM,Rheumatoid arthritis,9
ALENDRONATE SODIUM,Hypersensitivity,9
ALENDRONATE SODIUM,Vomiting,8
ALENDRONATE SODIUM,Hepatic enzyme increased,8
ALENDRONATE SODIUM,Alopecia,8
ALENDRONATE SODIUM,Contraindicated product administered,8
ALENDRONATE SODIUM,Joint swelling,8
ALENDRONATE SODIUM,Insomnia,8
ALENDRONATE SODIUM,Abdominal pain upper,8
ALENDRONATE SODIUM,Drug hypersensitivity,8
ALENDRONATE SODIUM,Anxiety,8
ALENDRONATE SODIUM,Arthropathy,7
ALENDRONATE SODIUM,Blood cholesterol increased,7
ALENDRONATE SODIUM,Nasopharyngitis,7
ALENDRONATE SODIUM,Decreased appetite,7
ALENDRONATE SODIUM,Fibromyalgia,7
ALENDRONATE SODIUM,Gait disturbance,6
ALENDRONATE SODIUM,Fall,6
ALENDRONATE SODIUM,Hand deformity,6
ALENDRONATE SODIUM,Weight increased,6
ALENDRONATE SODIUM,Wheezing,6
ALENDRONATE SODIUM,Anti-cyclic citrullinated peptide antibody positive,6
ALENDRONATE SODIUM,Maternal exposure during pregnancy,6
ALENDRONATE SODIUM,Glossodynia,6
ALENDRONATE SODIUM,Synovitis,6
ALENDRONATE SODIUM,Inflammation,6
ALENDRONATE SODIUM,Intentional product use issue,6
ALEVE,Fatigue,14
ALEVE,Product dose omission issue,13
ALEVE,Nausea,10
ALEVE,Inappropriate schedule of product administration,10
ALEVE,Anxiety,9
ALEVE,COVID-19,9
ALEVE,Fall,8
ALEVE,Diarrhoea,8
ALEVE,Pain,8
ALEVE,Rash,8
ALEVE,Dizziness,7
ALEVE,Malaise,7
ALEVE,Pneumonia,7
ALEVE,Pruritus,7
ALEVE,Vomiting,6
ALEVE,Weight decreased,6
ALEVE,Feeling abnormal,6
ALEVE,Urinary tract infection,6
ALEVE,Sinusitis,6
ALEVE,Pain in extremity,6
ALEVE,Headache,6
ALEVE,Bronchitis,5
ALEVE,Off label use,5
ALEVE,Migraine,5
ALEVE,Drug ineffective,5
ALEVE,Abdominal pain upper,5
ALEVE,Gait disturbance,5
ALEVE,Insurance issue,5
ALEVE,Asthenia,5
ALEVE,Urticaria,5
ALEVE,Condition aggravated,4
ALEVE,Illness,4
ALEVE,Infection,4
ALEVE,Nasopharyngitis,4
ALEVE,Rhinorrhoea,4
ALEVE,Hallucination,4
ALEVE,Seizure,3
ALEVE,Postural orthostatic tachycardia syndrome,3
ALEVE,Hypertension,3
ALEVE,Ligament rupture,3
ALEVE,Neck pain,3
ALEVE,Dyspnoea,3
ALEVE,Emotional distress,3
ALEVE,Upper respiratory tract infection,3
ALEVE,Skin infection,3
ALEVE,Needle issue,3
ALEVE,Constipation,3
ALEVE,Somnolence,3
ALEVE,Product use in unapproved indication,3
ALEVE,Dry skin,3
ALFACALCIDOL,Cerebrovascular accident,8
ALFACALCIDOL,Off label use,7
ALFACALCIDOL,Platelet count decreased,6
ALFACALCIDOL,Pyrexia,5
ALFACALCIDOL,Diarrhoea,4
ALFACALCIDOL,White blood cell count decreased,4
ALFACALCIDOL,Death,4
ALFACALCIDOL,Pneumonia,4
ALFACALCIDOL,Dyspnoea,3
ALFACALCIDOL,Muscle spasms,3
ALFACALCIDOL,Myocarditis,3
ALFACALCIDOL,Spinal compression fracture,3
ALFACALCIDOL,Fall,3
ALFACALCIDOL,Interstitial lung disease,3
ALFACALCIDOL,Tachycardia,3
ALFACALCIDOL,Drug eruption,3
ALFACALCIDOL,Decreased appetite,3
ALFACALCIDOL,Abdominal pain,3
ALFACALCIDOL,Vomiting,3
ALFACALCIDOL,Hepatic enzyme increased,2
ALFACALCIDOL,Body temperature increased,2
ALFACALCIDOL,Maternal exposure during pregnancy,2
ALFACALCIDOL,Discomfort,2
ALFACALCIDOL,Fatigue,2
ALFACALCIDOL,Inflammation,2
ALFACALCIDOL,Headache,2
ALFACALCIDOL,Nasopharyngitis,2
ALFACALCIDOL,Insomnia,2
ALFACALCIDOL,Atrioventricular block complete,2
ALFACALCIDOL,Malignant neoplasm progression,2
ALFACALCIDOL,Immune-mediated dermatitis,2
ALFACALCIDOL,Drug-induced liver injury,2
ALFACALCIDOL,Constipation,2
ALFACALCIDOL,Hyperglycaemia,2
ALFACALCIDOL,Haemophagocytic lymphohistiocytosis,2
ALFACALCIDOL,Lymphadenopathy,2
ALFACALCIDOL,COVID-19,2
ALFACALCIDOL,Hepatic function abnormal,2
ALFACALCIDOL,Multiple sclerosis,2
ALFACALCIDOL,Lymphocyte count decreased,2
ALFACALCIDOL,Liver disorder,2
ALFACALCIDOL,Nausea,2
ALFACALCIDOL,Inappropriate schedule of product administration,2
ALFACALCIDOL,Muscular weakness,2
ALFACALCIDOL,Depression,2
ALFACALCIDOL,Gait inability,2
ALFACALCIDOL,Chest pain,2
ALFACALCIDOL,Muscle atrophy,2
ALFACALCIDOL,Ehlers-Danlos syndrome,2
ALFACALCIDOL,Paralysis,2
ALIMTA,Tubulointerstitial nephritis,11
ALIMTA,Acute generalised exanthematous pustulosis,7
ALIMTA,Thrombocytopenia,5
ALIMTA,Interstitial lung disease,4
ALIMTA,Hepatic cytolysis,4
ALIMTA,Anaemia,3
ALIMTA,Myelosuppression,3
ALIMTA,Pyrexia,3
ALIMTA,Haemophagocytic lymphohistiocytosis,3
ALIMTA,Amylase increased,2
ALIMTA,Encephalitis,2
ALIMTA,Blood creatine phosphokinase increased,2
ALIMTA,Rash macular,2
ALIMTA,Subacute cutaneous lupus erythematosus,2
ALIMTA,Leukopenia,2
ALIMTA,Shock,2
ALIMTA,Cytokine release syndrome,2
ALIMTA,Neutropenia,2
ALIMTA,Hyperhidrosis,2
ALIMTA,White blood cell count decreased,2
ALIMTA,Mixed liver injury,2
ALIMTA,Nausea,2
ALIMTA,Death,1
ALIMTA,Constipation,1
ALIMTA,Fulminant type 1 diabetes mellitus,1
ALIMTA,Pancytopenia,1
ALIMTA,Lichenoid keratosis,1
ALIMTA,Hypoglycaemia,1
ALIMTA,Cardiac hypertrophy,1
ALIMTA,Pleural effusion,1
ALIMTA,Pneumonia,1
ALIMTA,Pulmonary embolism,1
ALIMTA,Acute kidney injury,1
ALIMTA,Rash,1
ALIMTA,Hypopituitarism,1
ALIMTA,Metastases to pleura,1
ALIMTA,Adrenal insufficiency,1
ALIMTA,Pleurisy,1
ALIMTA,Toxic epidermal necrolysis,1
ALIMTA,General physical health deterioration,1
ALIMTA,Bone marrow failure,1
ALIMTA,Erythema,1
ALIMTA,Peripheral sensory neuropathy,1
ALIMTA,Rash erythematous,1
ALIMTA,Rash pruritic,1
ALIMTA,Immune-mediated hepatic disorder,1
ALIMTA,Autoimmune hepatitis,1
ALIMTA,Irritability,1
ALIMTA,Sinus tachycardia,1
ALIMTA,Blood pressure fluctuation,1
ALLEGRA,Pain,9
ALLEGRA,Fatigue,8
ALLEGRA,Fall,8
ALLEGRA,Headache,8
ALLEGRA,Arthralgia,8
ALLEGRA,Asthenia,7
ALLEGRA,Back pain,7
ALLEGRA,Diarrhoea,7
ALLEGRA,Myalgia,7
ALLEGRA,Urticaria,7
ALLEGRA,Malaise,6
ALLEGRA,COVID-19,6
ALLEGRA,Product dose omission issue,5
ALLEGRA,Bronchitis,5
ALLEGRA,Urinary tract infection,5
ALLEGRA,Weight decreased,5
ALLEGRA,Pain in extremity,5
ALLEGRA,Nausea,5
ALLEGRA,Inappropriate schedule of product administration,4
ALLEGRA,Insurance issue,4
ALLEGRA,Product use issue,4
ALLEGRA,Erythema,4
ALLEGRA,Illness,4
ALLEGRA,Pruritus,4
ALLEGRA,Sinusitis,4
ALLEGRA,Rash,4
ALLEGRA,Off label use,4
ALLEGRA,Herpes zoster,4
ALLEGRA,Pneumonia,4
ALLEGRA,Product availability issue,4
ALLEGRA,Swelling,4
ALLEGRA,Condition aggravated,3
ALLEGRA,COVID-19 pneumonia,3
ALLEGRA,Intervertebral disc protrusion,3
ALLEGRA,Road traffic accident,3
ALLEGRA,Neck pain,3
ALLEGRA,Asthma,3
ALLEGRA,Eating disorder,3
ALLEGRA,Non-Hodgkin's lymphoma,3
ALLEGRA,Drug ineffective,3
ALLEGRA,Emotional distress,3
ALLEGRA,Chronic kidney disease,3
ALLEGRA,Anhedonia,3
ALLEGRA,Depression,3
ALLEGRA,Anxiety,3
ALLEGRA,Seasonal allergy,3
ALLEGRA,Vomiting,3
ALLEGRA,Pyrexia,3
ALLEGRA,Blood creatinine increased,3
ALLEGRA,Arthritis,3
ALLEGRA ALLERGY,Product dose omission issue,11
ALLEGRA ALLERGY,COVID-19,11
ALLEGRA ALLERGY,Sinusitis,11
ALLEGRA ALLERGY,Headache,8
ALLEGRA ALLERGY,Pruritus,8
ALLEGRA ALLERGY,Fatigue,8
ALLEGRA ALLERGY,Influenza,7
ALLEGRA ALLERGY,Rash,7
ALLEGRA ALLERGY,Inappropriate schedule of product administration,7
ALLEGRA ALLERGY,Pneumonia,6
ALLEGRA ALLERGY,Fall,6
ALLEGRA ALLERGY,Bronchitis,6
ALLEGRA ALLERGY,Urinary tract infection,6
ALLEGRA ALLERGY,Pain,6
ALLEGRA ALLERGY,Back pain,5
ALLEGRA ALLERGY,Needle issue,5
ALLEGRA ALLERGY,Nasopharyngitis,5
ALLEGRA ALLERGY,Gastroenteritis viral,4
ALLEGRA ALLERGY,COVID-19 pneumonia,4
ALLEGRA ALLERGY,Insurance issue,4
ALLEGRA ALLERGY,Erythema,4
ALLEGRA ALLERGY,Illness,4
ALLEGRA ALLERGY,Asthma,4
ALLEGRA ALLERGY,Migraine,4
ALLEGRA ALLERGY,Infusion related reaction,4
ALLEGRA ALLERGY,Seasonal allergy,4
ALLEGRA ALLERGY,Infection,4
ALLEGRA ALLERGY,Influenza like illness,4
ALLEGRA ALLERGY,Cough,4
ALLEGRA ALLERGY,Nausea,4
ALLEGRA ALLERGY,Diarrhoea,4
ALLEGRA ALLERGY,Diverticulitis,3
ALLEGRA ALLERGY,Product use issue,3
ALLEGRA ALLERGY,Infusion site erythema,3
ALLEGRA ALLERGY,Pyrexia,3
ALLEGRA ALLERGY,Arthralgia,3
ALLEGRA ALLERGY,Hypersensitivity,3
ALLEGRA ALLERGY,Condition aggravated,3
ALLEGRA ALLERGY,Infusion site pain,3
ALLEGRA ALLERGY,Nasal congestion,3
ALLEGRA ALLERGY,Asthenia,3
ALLEGRA ALLERGY,Paraesthesia,3
ALLEGRA ALLERGY,Dizziness,3
ALLEGRA ALLERGY,Dry skin,3
ALLEGRA ALLERGY,Dyspnoea,3
ALLEGRA ALLERGY,Pain in extremity,3
ALLEGRA ALLERGY,Contusion,3
ALLEGRA ALLERGY,Swelling,2
ALLEGRA ALLERGY,Injection site pruritus,2
ALLEGRA ALLERGY,Palpitations,2
ALLOPURINOL,Off label use,61
ALLOPURINOL,Neutropenia,51
ALLOPURINOL,Diarrhoea,43
ALLOPURINOL,Thrombocytopenia,42
ALLOPURINOL,Fatigue,39
ALLOPURINOL,COVID-19,39
ALLOPURINOL,Pyrexia,38
ALLOPURINOL,Anaemia,37
ALLOPURINOL,Nausea,37
ALLOPURINOL,Pain,35
ALLOPURINOL,Dyspnoea,33
ALLOPURINOL,Pneumonia,31
ALLOPURINOL,Vomiting,31
ALLOPURINOL,Acute kidney injury,30
ALLOPURINOL,Asthenia,28
ALLOPURINOL,Death,28
ALLOPURINOL,Rash,25
ALLOPURINOL,Blood creatinine increased,24
ALLOPURINOL,Febrile neutropenia,24
ALLOPURINOL,Constipation,24
ALLOPURINOL,Malaise,23
ALLOPURINOL,Emotional distress,22
ALLOPURINOL,Arthralgia,22
ALLOPURINOL,Cytokine release syndrome,22
ALLOPURINOL,General physical health deterioration,22
ALLOPURINOL,Sepsis,21
ALLOPURINOL,Dizziness,21
ALLOPURINOL,Anxiety,20
ALLOPURINOL,Fall,19
ALLOPURINOL,Product dose omission issue,18
ALLOPURINOL,Hypocalcaemia,18
ALLOPURINOL,Headache,18
ALLOPURINOL,Pruritus,18
ALLOPURINOL,Disease progression,18
ALLOPURINOL,Weight decreased,17
ALLOPURINOL,Condition aggravated,17
ALLOPURINOL,Infection,16
ALLOPURINOL,Atrial fibrillation,16
ALLOPURINOL,Abdominal pain,16
ALLOPURINOL,Hypotension,16
ALLOPURINOL,Anhedonia,15
ALLOPURINOL,Oedema peripheral,15
ALLOPURINOL,Hypertension,15
ALLOPURINOL,Chronic kidney disease,14
ALLOPURINOL,Dehydration,14
ALLOPURINOL,Decreased appetite,14
ALLOPURINOL,Intentional product misuse,14
ALLOPURINOL,Somnolence,14
ALLOPURINOL,Muscle spasms,13
ALLOPURINOL,Hyperkalaemia,13
ALPRAZOLAM,Anxiety,22
ALPRAZOLAM,Diarrhoea,22
ALPRAZOLAM,Nausea,21
ALPRAZOLAM,Pain,21
ALPRAZOLAM,Fatigue,21
ALPRAZOLAM,Off label use,20
ALPRAZOLAM,COVID-19,20
ALPRAZOLAM,Asthenia,20
ALPRAZOLAM,Product dose omission issue,18
ALPRAZOLAM,Headache,18
ALPRAZOLAM,Fall,17
ALPRAZOLAM,Drug ineffective,15
ALPRAZOLAM,Confusional state,15
ALPRAZOLAM,Product use in unapproved indication,14
ALPRAZOLAM,Dizziness,14
ALPRAZOLAM,Urinary tract infection,13
ALPRAZOLAM,Acute kidney injury,13
ALPRAZOLAM,Inappropriate schedule of product administration,13
ALPRAZOLAM,Malaise,13
ALPRAZOLAM,Pneumonia,13
ALPRAZOLAM,Pruritus,13
ALPRAZOLAM,Emotional distress,12
ALPRAZOLAM,Sinusitis,12
ALPRAZOLAM,Constipation,12
ALPRAZOLAM,Abdominal pain,12
ALPRAZOLAM,Weight decreased,11
ALPRAZOLAM,Back pain,11
ALPRAZOLAM,Condition aggravated,10
ALPRAZOLAM,Weight increased,10
ALPRAZOLAM,Vomiting,10
ALPRAZOLAM,Cough,10
ALPRAZOLAM,Illness,10
ALPRAZOLAM,Insomnia,10
ALPRAZOLAM,Arthralgia,10
ALPRAZOLAM,Hallucination,9
ALPRAZOLAM,Chronic kidney disease,9
ALPRAZOLAM,Anhedonia,9
ALPRAZOLAM,Depression,9
ALPRAZOLAM,Renal failure,9
ALPRAZOLAM,Anaemia,9
ALPRAZOLAM,Pyrexia,9
ALPRAZOLAM,Hepatic cytolysis,9
ALPRAZOLAM,Dyspnoea,9
ALPRAZOLAM,Bronchitis,8
ALPRAZOLAM,Somnolence,8
ALPRAZOLAM,Hyperkalaemia,8
ALPRAZOLAM,Neutropenia,8
ALPRAZOLAM,Intentional product misuse,8
ALPRAZOLAM,Eosinophilia,8
ALPRAZOLAM,Rash,7
ALTEPLASE,Cerebral haemorrhage,11
ALTEPLASE,Drug interaction,9
ALTEPLASE,Off label use,7
ALTEPLASE,Angioedema,7
ALTEPLASE,Vomiting,7
ALTEPLASE,Gingival bleeding,7
ALTEPLASE,Haemorrhagic transformation stroke,6
ALTEPLASE,Headache,6
ALTEPLASE,Nausea,4
ALTEPLASE,Upper gastrointestinal haemorrhage,3
ALTEPLASE,Hyperhidrosis,3
ALTEPLASE,Brain herniation,3
ALTEPLASE,Hypokalaemia,2
ALTEPLASE,Enterocutaneous fistula,2
ALTEPLASE,Coma,2
ALTEPLASE,Hypotension,2
ALTEPLASE,Haemorrhage intracranial,2
ALTEPLASE,Coagulopathy,2
ALTEPLASE,Tongue haemorrhage,2
ALTEPLASE,Chest discomfort,2
ALTEPLASE,Dyspnoea,2
ALTEPLASE,Altered state of consciousness,2
ALTEPLASE,Muscular weakness,2
ALTEPLASE,Subarachnoid haemorrhage,2
ALTEPLASE,Cytokine release syndrome,2
ALTEPLASE,Pyrexia,2
ALTEPLASE,Diarrhoea,2
ALTEPLASE,Oxygen saturation decreased,2
ALTEPLASE,Hypernatraemia,2
ALTEPLASE,Osteopenia,1
ALTEPLASE,Anhedonia,1
ALTEPLASE,Chronic kidney disease,1
ALTEPLASE,Pain,1
ALTEPLASE,Anxiety,1
ALTEPLASE,Mobility decreased,1
ALTEPLASE,Emotional distress,1
ALTEPLASE,Depression,1
ALTEPLASE,Bacteraemia,1
ALTEPLASE,Cardiac arrest,1
ALTEPLASE,Ovarian cyst,1
ALTEPLASE,Hyperpyrexia,1
ALTEPLASE,Basal ganglia haemorrhage,1
ALTEPLASE,Ischaemia,1
ALTEPLASE,Arteriosclerosis,1
